id,resourceType,title,description,startDate,endDate,lat,lon,documentType,author,Evacuated,Homeless,Injuries,Deaths,Insured Cost,Train(s) damaged,Train(s) destroyed,Home(s) damaged,Home(s) destroyed,Building(s) damaged,Building(s) destroyed,Ind Premises destroyed,Com Premises damaged,Com Premises destroyed,Bridge(s) damaged,Bridge(s) destroyed,Aircraft damaged,Aircraft destroyed,Motor Vehicle(s) damaged,Motor Vehicle(s) destroyed,Water vessel(s) damaged,Water vessel(s) destroyed,Business(es) damaged,Business(es) destroyed,Farm(s) damaged,Farm(s) destroyed,Crop(s) destroyed,Livestock destroyed,Government assistance,regions,subjects,url,resourceUrl
122,Disaster Event,Flood - Gulf Country,"Tropical Cyclone Joy brought about widespread rainfall between Cairns and Townsville. A total of 10 rivers were affected including the Tully, Johnstone, Pioneer, Don, Haughton, Connors, Isaac, Mackenzie, Fitzroy and Burdekin rivers. Towns affected included Rockhampton, Gulf Country, Normanton, Mornington Island, Doomadgee, Muttaburra, Longreach, Mt Isa and Cairns. By 30 December Blue Mountain had recorded 831 mm of rain.  A total of six lives were lost as a result of the severe weather. Exceptional rain fell over the period 23 Dec to 7 Jan and some stations in the Pioneer catchment received 2 m of rain.  The Insurance Council of Australia estimated the&nbsp;1990 damage at $32 million, with the 2011 estimated normalised&nbsp;cost of $121 million.",12/23/1990 0:00,1/07/1991 0:00,-18.16151047,139.9163818,,,,,,6,32000000,,,,,,,,,,,,,,,,,,,,,,,,,Queensland,,http://www.emknowledge.gov.au/resource/?id=122,
128,Disaster Event,Cyclone Althea,"On 24 December 1971, Tropical Cyclone Althea swept across Townsville resulting in three deaths. On Magnetic Island 90 per cent of the houses were damaged or destroyed. Two tornadoes damaged trees and houses at Bowen. There was major flooding in Burdekin, resulting in a storm surge measuring 2.9 m in the Townsville Harbour ,and a 3.66 m storm surge north at Toolakea. Although the Toolakea storm surge occurred at low tide, the surge and large waves caused extensive damage along the Strand and at Cape Pallarenda.  The Insurance Council of Australia estimated the 1971 damage at $25 million, with the 2012 estimated normalised cost of $648 million.",12/24/1971 0:00,12/27/1971 0:00,-19.25200272,146.8206024,,,,,25,3,25000000,,,1000,,,,,,,,,,,,,,,,,,,,,,Queensland,,http://www.emknowledge.gov.au/resource/?id=128,
245,Disaster Event,Bushfire - Black Christmas,"From 24 December 2001, more than 100 fires burned through parts of New South Wales and the Australian Capital Territory. The first fires to break out were in the Cessnock, Blue Mountains, Hawkesbury and Penrith areas. The fires lasted for approximately 23 days and required over 20,000 regular and volunteer firefighters as well as 85 aircraft. The worst fires were in the Huskisson / Sussex Inlet area near Jervis Bay in the Illawarra and the Deua National Park west of Moruya.  The weather across all affected areas during this time included temperatures of up to 45&ordm; C, winds in excess of 90 km per hour, relative humidity as low as 6 per cent and Fire Danger Ratings of up to 100.  Twenty-six bushfire emergency declarations were made, incorporating the 48 local government areas of Blue Mountains / Lithgow / Rylstone, Cessnock / Wyong, Hawkesbury, Kempsey, Mudgee, Oberon / Mulwarree, Richmond Valley / Maclean, Shoalhaven / Tallaganda, Gosford, Penrith / Fairfield / Blacktown / Liverpool, Singleton / Muswellbrook, Sutherland, Wollondilly / Campbelltown / Wingecarribee, Wollongong / Kiama / Shellharbour, Baulkham Hills / Hornsby / Ku-ring-gai / Ryde / Lane Cove, Grafton / Pristine Waters / Maclean / Copmanhurst, Eurobodalla, Warringah / Pittwater, Narrabri, Kempsey, Cabonne, Coffs Harbour, Richmond Valley, Greater Taree, Kempsey and Walcha.  The fires burnt approximately 753,314 hectares, destroyed 109 houses and damaged a further 40. They also destroyed 433 outbuildings, 222 vehicles, and 7043 stock and 33 commercial and industrial buildings. Vast stretches of forests were destroyed, including more than 60 per cent of the Royal National Park, and more than 510 hectares of pine plantation valued at several million dollars in the Australian Capital Territory. The smoke and smog from the fire caused the Environmental Protection Authority to record the worst ever air pollution in Sydney on 28 December.  Although major fire activity ended on 7 January, operations continued until 11 January. More than 11,000 people were evacuated from their homes, but there were no deaths or major injuries.  An estimated 20,000 properties were saved and the cost of operations was estimated at $106 million.  The Insurance Council of Australia estimated the 2001 damage at $69 million, with the 2011 estimated normalised cost of $131 million.",12/24/2001 0:00,1/11/2002 0:00,-35.05125809,150.6684265,,,11000,,,,69000000,,,40,109,,443,,,,,,,,,222,,,,,,,,7043,,New South Wales;Australian Capital Territory,,http://www.emknowledge.gov.au/resource/?id=245,
386,Disaster Event,Cyclone Tracy,"Tropical Cyclone Tracy struck Darwin in the early hours of 25 December 1974, and was rated a Category 4 Tropical Cyclone. Before the failure of instruments, the wind gauges registered speeds of 217 km per hour.  The cyclone caused massive building and infrastructure damage to all power, water, sanitation and communications as well as huge commercial and industrial losses. Over 80 per cent of all buildings were destroyed or seriously damaged.  The cyclone resulted in the death of 71 people, which included 22 who were lost at sea.  Tropical Cyclone Tracy caused the largest ever evacuation and reconstruction operations in peacetime Australia. A total of 35,362 people (of the approx 47,000 population) were evacuated; 25,628 by air (15,950 in civilian aircraft and 9,678 in military aircraft) and the remaining 9,734 by road, to southern cities for many months.  By 1978, it was estimated that Darwin had regained the population level it had in December 1974.  The Insurance Council of Australia estimated the 1974 damage at $200 million, with the 2012 estimated normalised cost of $4090 million.",12/25/1974 0:00,12/25/1974 0:00,-12.46484184,130.837616,,,35362,41000,650,71,200000000,,,200,5000,,,,,,,,,,,,20,25,,,,,,,,Northern Territory,,http://www.emknowledge.gov.au/resource/?id=386,
594,Disaster Event,"Severe Storm - Melbourne, December 2011","A trough of low pressure developed over Victoria on 23 December, deepening further on 25 December, before progressing east on 26 December with a cold frontal push.  On 25 December, thousands of homes were damaged when thunderstorms swept across Melbourne, bringing flash flooding and hail. The State Emergency Service received more than 4200 requests for assistance, most resulting from hail damage, wind damage and flash flooding through the western and northern suburbs of Melbourne.  Severe thunderstorms first developed to the west of Melbourne, south-east of Ballan, at approximately 2.30 pm on Christmas Day.&nbsp;During the next seven hours up to five long-lived supercells (very severe long lasting thunderstorm cells) moved eastwards across the northern suburbs of Melbourne.  The northern Melbourne suburbs of Eltham, Broadmeadows and Keilor were among the worst hit. There were reports of two tornadoes in Fiskville and Melton&nbsp;with some&nbsp;carsbeing upended.  More than 50 volunteers arrived from interstate to help repair damaged homes. The State Government paid 220 emergency relief payments. An information centre was established in Keilor Downs to help residents who experienced storm damage. Representatives from the SES, Department of Human Services, Red Cross and the Salvation Army provided assistance to help residents who experienced storm damage.  The Insurance Council of Australia declared the weather event as a catastrophe.&nbsp;It received up to 30,000 claims for damage to houses, businesses and motor vehicles.  The Insurance Council of Australia estimated the preliminary 2011 damage at $728.6 million.",12/25/2011 0:00,12/26/2011 0:00,-37.71207047,145.1486206,,,,,,,728640000,,,,,,,,,,,,,,,,,,,,,,,,,Victoria,,http://www.emknowledge.gov.au/resource/?id=594,
238,Disaster Event,Complex Emergencies - Sydney to Hobart Yacht Race,"A 'super cell' storm whipped up massive seas in Bass Strait shortly after the deepwater ocean race began, which caused the drownings of six sailors (from New South Wales, Tasmania and Britain) when the storm cut through the fleet competing in the annual Sydney-to-Hobart Yacht Race. Seven yachts were abandoned at sea and lost, while 30 civil and military aircraft joined in the rescue operation of 55 sailors from 12 stricken yachts. The total cost, including damaged and sunken boats plus the rescue bill was estimated at $30 million. Only 44 out of 115 yachts finished the race, with many having to retire from the race and seek refuge at Eden on the southern New South Wales coast.",12/26/1998 0:00,12/30/1998 0:00,-39.32579803,145.8325195,,,,,70,6,5000000,,,,,,,,,,,,,,,,80,7,,,,,,,,Victoria,,http://www.emknowledge.gov.au/resource/?id=238,
117,Disaster Event,Flood - Melbourne and Central Victoria,"On 26 to 28 December 1999, high rainfall in the northern suburbs of Melbourne caused localised flooding. In Carisbrook, central Victoria, over the same period the local catchment area received the most significant rainfall totals in more than 100 years.  The Insurance Council of Australia estimated the 1999 damage at $10 million, with the 2011 estimated normalised cost of $23 million.",12/26/1999 0:00,12/28/1999 0:00,-37.73792267,144.9650879,,,,100,,,10000000,,,,,,,,,,,,,,,,,,,,,,,,,Victoria,,http://www.emknowledge.gov.au/resource/?id=117,
63,Disaster Event,"Bushfire - North Coast, Hunter and Sydney","Starting in late December 1993 and continuing through into January 1994, New South Wales experienced an extended period of extreme fire weather. It occurred north of Sydney to the Queensland boarder and south of Sydney as far as Bateman's Bay. A total of 800,000 ha was destroyed by approximately 800 different fire related incidents. There was a large response effort issued by Governments and the New South Wales community. Volunteers combined with military personal were utilized for property protection, support activities and relief assistance.  The Insurance Council of Australia estimated the 1993/1994 damage at $59 million, with the 2011 estimated normalised cost of $215 million.",12/27/1993 0:00,1/16/1994 0:00,-29.58524513,152.7775879,,,,,,4,59000000,,,,206,,,,,,,,,,,,,,,,,,,,,New South Wales,,http://www.emknowledge.gov.au/resource/?id=63,
499,Disaster Event,Flood - South-East Queensland Dec 2007,"Torrential rain and gale force winds caused wide-spread damage to the regions around south-east Queensland. The heavy rainfall was a direct result of a low pressure system that persisted over the coral sea. Furthermore, the system combined with an upper low to produce the heavy deluge. Towns affected included Boonah, Brisbane City, Clifton, Cooloola, Logan, Gold Coast City, Stanthorpe and Warwick.  There was widespread damage to local infrastructure including bridges, roads and railways. State Emergency Services engaged the assistance of Queensland Rail and Emergency Management Queensland to support those affected by the floods.&nbsp;Assistance included extra rail services and deployment of a helicopter to support the recovery effort.&nbsp;   The Insurance Council of Australia estimated the 2008 damage $15 million, with the 2011 estimated normalised cost of $17 million.  It should be noted this cost is combined with the damage caused in New South Wales.",12/27/2007 0:00,1/07/2008 0:00,-28.80575943,153.2768707,,,,,,,15000000,,,,,,,,,,,,,,,,,,,,,,,,,Queensland,,http://www.emknowledge.gov.au/resource/?id=499,
58,Disaster Event,Earthquake - Newcastle,"On 28 December 1989 at 10.27 am, an earthquake measuring 5.6 on the Richter scale hit Newcastle. The&nbsp;earthquake's epicentre was approximately 15 km from Newcastle's central business district.  The earthquake caused widespread damage to infrastructure including roads, bridges and power lines. It also caused damage to 50,000 buildings, including 40,000 homes. As a result 13 individuals lost their lives and 160 sustained various injuries.  In February 1990, Cyclone Nancy dumped a large amount of rain on Newcastle, which increased the rate of movement in some structures and prompted the discovery of leaks in buildings that had previously been considered structurally sound after the earthquake.  The Insurance Council of Australia estimated the 1989 damage at $862 million, with the 2011 estimated normalised cost of $3240 million.",12/28/1989 0:00,12/29/1989 0:00,-32.92592239,151.7787018,,,,,160,13,862000000,,,40000,,50000,,,,,,,,,,,,,,,,,,,,New South Wales,,http://www.emknowledge.gov.au/resource/?id=58,
